;longitude;latitude;altitude;type_habitat
3226;-0,924150206;-0,582975412;0;1
832;-0,569856626;-0,582758242;0;1
5998;1,243150925;-0,581093327;12;1
2784;-1,628328784;-0,58062799;0;1
1541;1,217939629;-0,580095077;30;1
5500;0,934140257;-0,579969971;25;1
2936;1,394315858;-0,579670277;15;1
3950;1,074250023;-0,579430023;24;1
2764;-0,856756641;-0,578731499;0;1
1749;1,219407732;-0,578636793;22;1
1390;-1,432418292;-0,57806186;0;1
2766;1,401375502;-0,577544762;30;1
2238;-1,947230787;-0,577454817;0;1
3071;-0,26220098;-0,577430386;0;1
4479;0,419146882;-0,577374558;0;2
1589;0,556217778;-0,576930626;13;2
1907;-0,87736078;-0,576679585;0;1
4841;1,177863519;-0,575585653;9;1
5427;-1,372556806;-0,575203726;0;1
3943;0,613313427;-0,57514412;19;2
4009;0,779647497;-0,574863786;18;2
2783;-1,084593265;-0,5748432;0;1
2102;0,750163877;-0,574223659;9;2
365;0,582669964;-0,573116738;23;2
852;1,980215055;-0,572692047;28;1
3202;-1,239858523;-0,571641854;0;1
2378;1,278365176;-0,57088397;30;1
2607;1,901598587;-0,570332236;19;1
4203;-1,09139178;-0,56936007;0;1
2084;-1,696804051;-0,568797932;0;1
2816;0,571406314;-0,568246117;15;2
1839;-1,720593795;-0,567074625;0;1
2498;-0,835460388;-0,566575046;0;1
5889;-1,287944926;-0,565807993;0;1
4902;0,530849064;-0,565554227;19;2
4630;0,714450317;-0,565435785;16;2
817;-1,7001489;-0,565338613;0;1
1400;1,717460963;-0,563710495;10;1
3646;0,432894036;-0,563383361;0;2
2746;1,041106628;-0,563155948;28;1
1070;1,45060634;-0,562714126;28;1
4518;0,125529926;-0,561721522;0;2
4192;1,20951473;-0,561068441;13;1
422;-0,082592291;-0,560931152;0;1
4549;1,52865869;-0,559375441;21;1
1870;-1,922745338;-0,558822153;0;1
2927;1,690288317;-0,558812519;8;1
2354;0,438210789;-0,557667768;0;2
3427;-1,858865762;-0,557467949;0;1
722;-1,335321751;-0,557419488;0;1
1989;-0,014700388;-0,557255854;0;2
2090;-0,751665956;-0,556761908;0;1
2698;-0,942027702;-0,55651594;0;1
2712;0,577486589;-0,556364057;24;2
3062;-0,924007592;-0,556358239;0;1
735;1,501559086;-0,556065303;24;1
3948;-0,869726162;-0,555907831;0;1
5910;-1,374003401;-0,554651251;0;1
3730;1,683261756;-0,55406836;12;1
2347;1,736978346;-0,553296178;19;1
4208;-0,781370262;-0,553068888;0;1
2212;0,896879188;-0,552482403;11;2
3158;-0,806211602;-0,551907232;0;1
2290;1,587937555;-0,551537707;8;1
12;1,363721957;-0,551463335;29;1
4015;0,541274342;-0,551110003;12;2
1605;1,439585636;-0,550537952;29;1
4789;1,23340664;-0,549453595;26;1
1573;-0,129946828;-0,548965106;0;1
2470;-1,903164511;-0,548162073;0;1
4933;0,400424481;-0,547736433;0;2
1613;-0,670493983;-0,546346202;0;1
4909;0,892251334;-0,544225278;19;2
3853;-0,921458218;-0,544222016;0;1
5999;1,209512868;-0,543404957;12;1
4473;1,184427931;-0,541664819;10;1
3838;0,89136197;-0,540811843;28;2
1562;-0,101911389;-0,540435296;0;1
5548;1,932564992;-0,540278575;17;1
3030;1,787116375;-0,539655159;9;1
3390;1,817255552;-0,539487518;13;1
2713;-1,478507446;-0,539314691;0;1
2182;-0,545244254;-0,539287006;0;1
4146;0,09257139;-0,538491243;0;2
2653;-0,810007616;-0,5380421;0;1
1033;0,107251474;-0,537066424;0;2
1397;1,243498941;-0,536720143;24;1
824;0,645307221;-0,5366071;9;2
2615;-0,835885862;-0,535759534;0;1
1735;0,942468467;-0,535502679;18;2
2435;1,549828518;-0,535002351;29;1
5597;0,995256086;-0,534198845;17;1
182;-1,650803839;-0,533395808;0;1
518;-0,760108073;-0,53232503;0;1
2828;0,497216357;-0,530458568;0;2
4465;-0,262141668;-0,529552854;0;1
5634;-1,361565855;-0,529390857;0;1
719;-1,482205851;-0,527998822;0;1
3669;0,412820588;-0,527105704;0;2
2446;-1,353417535;-0,52665849;0;1
3292;1,847444859;-0,524921934;28;1
1647;1,00283086;-0,524782872;16;2
3358;-1,640219434;-0,524103289;0;1
4715;1,794830595;-0,522563614;25;1
3983;-0,066934996;-0,522120664;0;1
4438;-1,487506402;-0,521842371;0;1
2054;2,081667371;-0,520941162;26;1
5261;0,180630562;-0,520685888;0;2
522;-0,958217371;-0,520622275;0;1
1488;-0,647329104;-0,520282347;0;1
3068;1,054952451;-0,518945372;29;1
5725;0,85825307;-0,518635286;13;2
894;0,235230018;-0,517469349;0;2
3799;-1,986407818;-0,517401868;0;1
4683;0,650903636;-0,515925233;24;2
711;1,556795826;-0,514984314;28;1
252;-0,932509923;-0,514678612;0;1
3999;0,392742224;-0,514154748;0;2
5122;0,089015672;-0,510559954;0;2
5896;0,60623721;-0,510539858;18;2
3483;-1,843223014;-0,510039431;0;1
2422;1,22920807;-0,508898843;12;1
2593;-0,610407978;-0,508489224;0;1
435;-1,170098988;-0,508156338;0;1
5956;1,384953475;-0,5060156;9;1
5526;0,853399469;-0,50563025;17;2
212;0,646511883;-0,504995274;22;2
2070;0,665805922;-0,504696114;18;2
1242;-1,279900416;-0,504628317;0;1
5437;1,153340497;-0,503046415;15;1
3581;1,915043658;-0,502808424;22;1
2829;1,239757035;-0,502487663;23;1
3197;0,195996571;-0,502025162;0;2
3575;1,937707134;-0,501593459;13;1
5283;-0,060998607;-0,501041361;0;2
4673;-0,992420265;-0,500800006;0;1
2045;-1,080921682;-0,500231945;0;1
4748;1,549338352;-0,499056267;30;1
3232;0,315944226;-0,498770633;0;2
2715;-0,853189926;-0,497094469;0;1
5248;-0,575316252;-0,496341015;0;1
5107;0,90255995;-0,494851002;26;2
4228;-1,46213919;-0,493924165;0;1
2462;-1,427130061;-0,492802155;0;1
1413;-0,571724414;-0,491826031;0;1
1686;0,75605902;-0,491023165;28;2
1091;1,301414127;-0,490553166;11;1
3985;0,049600981;-0,488858576;0;2
4271;0,579436918;-0,487500379;28;2
2164;1,116196243;-0,487396447;19;2
367;0,706234549;-0,487378036;11;2
831;-0,973081139;-0,484648771;0;1
4999;-0,857538958;-0,484318069;0;1
1408;1,725651634;-0,484129232;28;1
340;-1,053912251;-0,484002917;0;1
3855;0,306721309;-0,483215423;0;2
1341;-0,784810913;-0,48317045;0;1
4967;-0,312556018;-0,482976117;0;1
1709;1,299098764;-0,482104017;18;1
879;0,640466011;-0,482036374;24;2
5952;-1,838473628;-0,481838439;0;1
531;0,456118273;-0,481717611;0;2
5713;-0,902057588;-0,481587477;0;1
5844;-1,492096877;-0,481414329;0;1
4128;0,343600204;-0,480233513;0;2
4598;0,758921838;-0,480122919;28;2
124;-1,694087524;-0,478935116;0;1
2695;-1,140218764;-0,478486601;0;1
3611;-0,273380827;-0,478301899;0;1
2895;-1,252642299;-0,477878386;0;1
4617;0,408214445;-0,477394524;0;2
3337;-0,642164512;-0,476867021;0;1
2807;-0,477420146;-0,476862484;0;1
2767;0,614164313;-0,476013994;26;2
2579;0,386316896;-0,475401;0;2
976;0,12338797;-0,4744031;0;2
561;-1,859294875;-0,473828864;0;1
2693;-1,364918546;-0,473793045;0;1
3894;1,261363282;-0,473732064;18;1
5769;-1,271439674;-0,471837789;0;1
4585;0,724213077;-0,471558839;24;2
1502;0,772003257;-0,47153482;28;2
3628;-0,430609274;-0,471449811;0;1
1056;-1,906989395;-0,470256936;0;1
158;-1,330009393;-0,469545267;0;1
2837;-1,648899459;-0,469362187;0;1
344;0,167013455;-0,467636917;0;2
4142;-0,486789749;-0,467424909;0;1
183;0,32026797;-0,466275306;0;2
5821;0,951211818;-0,464360293;9;1
3845;-1,376614802;-0,463033834;0;1
4471;2,122531393;-0,462407782;26;1
4753;-0,660216238;-0,462050302;0;1
254;0,358595859;-0,461478886;0;2
3177;1,833984727;-0,461441993;20;1
1121;1,435394256;-0,459382061;26;1
4411;-1,487851808;-0,458598695;0;1
1443;-0,295903202;-0,45782959;0;1
3626;-0,35178244;-0,457208721;0;1
4135;-1,445511487;-0,456629112;0;1
5255;-0,683269569;-0,456581703;0;1
899;1,292096657;-0,456254872;8;1
2111;0,889548398;-0,455728946;27;2
4910;-1,874374894;-0,454937297;0;1
3830;0,793920015;-0,45397947;22;2
2946;-0,966931371;-0,453011108;0;1
915;-1,281244258;-0,452720061;0;1
1346;-0,80894801;-0,452233292;0;1
49;1,219885902;-0,451905652;26;1
3824;-1,402930588;-0,451861462;0;1
4578;1,1142932;-0,451080069;14;1
5971;0,594315655;-0,449078728;21;2
5203;-0,686147191;-0,448845319;0;1
3350;1,077805361;-0,447826254;26;1
5470;-1,99204263;-0,44754052;0;1
2679;-0,607454254;-0,446443036;0;1
194;1,728931427;-0,44621348;25;1
5530;0,639107243;-0,445890037;17;2
5182;-0,48234024;-0,445831631;0;1
979;-0,693599727;-0,445540266;0;1
5279;0,219748366;-0,444933139;0;2
692;0,69193291;-0,44358494;12;2
3970;-0,50539987;-0,443153415;0;1
882;-0,948526922;-0,442507554;0;1
597;-1,41274105;-0,441805986;0;1
4393;2,059072209;-0,441727426;22;1
4456;0,823878982;-0,441430562;25;2
2067;1,652026312;-0,440367969;13;1
5015;1,280760504;-0,44004839;29;1
687;0,7774905;-0,439454552;18;2
1685;-0,18274807;-0,439396961;0;1
2154;1,677368234;-0,438111798;17;1
5101;1,689333765;-0,437985886;26;1
2012;0,031614096;-0,43787501;0;1
2449;1,631948977;-0,437474147;23;1
800;1,614744029;-0,437436606;21;1
1787;-1,063456916;-0,437145743;0;1
3973;0,920791341;-0,437077523;12;2
4455;-0,851279897;-0,436331997;0;1
362;-0,943776938;-0,436129407;0;1
5555;0,022917636;-0,434529839;0;2
818;1,990287207;-0,43259574;15;1
651;0,320427752;-0,431061636;0;2
5832;1,576059071;-0,43066633;9;1
2729;1,04879993;-0,43016095;25;1
5244;1,388241618;-0,429693457;29;1
2071;-0,826844927;-0,429149707;0;1
4980;-1,259518063;-0,426932061;0;1
604;-0,222963631;-0,426352941;0;1
4210;0,329222149;-0,426034087;0;2
5974;-0,6602449;-0,425764939;0;1
3016;0,884175807;-0,42572417;17;2
173;0,818141699;-0,424310996;11;2
3355;1,24614305;-0,423628238;9;1
2275;2,007645159;-0,423266655;29;1
4684;0,987353772;-0,422763401;11;1
2760;-1,454539748;-0,422747214;0;1
2848;1,834729202;-0,422187335;21;1
2106;0,927271056;-0,421747901;23;2
3531;-0,585195826;-0,420365844;0;1
3199;0,098044111;-0,419504336;0;2
785;-0,132280637;-0,417984976;0;1
36;-1,601676228;-0,417846125;0;1
1023;1,886708479;-0,416929783;10;1
2878;-1,232639517;-0,416319042;0;1
1345;-1,749355409;-0,415766113;0;1
216;1,057314765;-0,414092928;19;1
4896;0,203034868;-0,41401804;0;2
4567;-1,09538456;-0,412877079;0;1
4890;-1,240323018;-0,412770755;0;1
5509;-1,6827946;-0,412480012;0;1
1620;1,260282645;-0,412068484;13;1
5886;0,413772897;-0,411638306;0;2
4038;1,600074133;-0,411402324;17;1
5141;-0,467769156;-0,410520001;0;1
5537;0,675885169;-0,40948588;9;2
1913;1,234475332;-0,408305605;12;1
4721;-0,071277236;-0,408046352;0;1
512;1,928152003;-0,407862814;20;1
5622;-0,354452991;-0,407503091;0;1
5682;0,840843378;-0,406683687;14;2
2083;0,844313567;-0,406480911;20;2
608;1,702121783;-0,405019186;9;1
2906;-1,137075726;-0,404968974;0;1
1302;1,734326152;-0,40476283;14;1
4827;-1,369429109;-0,404301957;0;1
4716;1,44334477;-0,403674922;12;1
1027;2,011450037;-0,403126786;15;1
1693;1,101991931;-0,403091355;22;1
3032;1,814154849;-0,402990951;8;1
5499;-2,001905024;-0,402105354;0;1
4774;0,686235539;-0,401906896;26;2
3936;0,412349211;-0,401874192;0;2
1192;-0,645091449;-0,401362175;0;1
5621;-1,803314477;-0,400353708;0;1
2342;0,83521836;-0,400134922;21;2
514;-0,821742112;-0,396999905;0;1
1312;-0,103313168;-0,395914438;0;1
1252;-0,810055775;-0,39574997;0;1
3437;-1,761431042;-0,393603253;0;1
126;0,233990654;-0,392963599;0;2
1248;1,430015725;-0,392825581;20;1
842;0,683694711;-0,392596555;10;2
4662;-1,502013223;-0,391476655;0;1
1260;0,077032303;-0,391185067;0;2
1818;1,411474339;-0,390647353;18;1
1651;-0,001054421;-0,389858026;0;2
2874;1,094792597;-0,389340505;26;2
5081;-1,528874526;-0,388816557;0;1
1966;-0,348513987;-0,387250173;0;1
572;-1,473651889;-0,386572639;0;1
4184;-0,191712568;-0,386338685;0;1
3349;0,634822666;-0,385720573;27;2
144;1,080730903;-0,385363978;21;1
5054;0,566740392;-0,384353428;30;2
5221;1,885710776;-0,38418893;23;1
2845;1,502746756;-0,383372297;27;1
3189;0,524231109;-0,382836516;22;2
5330;-0,989500403;-0,382067874;0;1
4226;-0,947163227;-0,381346207;0;1
3826;1,716694884;-0,379466165;18;1
3175;-0,953011948;-0,378999789;0;1
3971;0,565528545;-0,378656306;22;2
1441;-0,506901333;-0,378453432;0;1
668;0,247730854;-0,378451466;0;2
3500;0,678691509;-0,378098491;27;2
984;0,78986493;-0,377937956;18;2
3487;1,497065338;-0,377653244;22;1
3632;0,57628003;-0,374455413;15;2
289;-0,324763354;-0,374118951;0;1
5527;0,371120864;-0,373293404;0;2
1838;0,991171786;-0,372969992;11;1
4495;1,014271606;-0,372737644;10;1
5091;-0,399889452;-0,372050203;0;1
3834;1,40296184;-0,370412193;25;1
685;0,931303137;-0,369024775;9;2
2897;-0,543624978;-0,367813989;0;1
3391;0,8788541;-0,367530904;21;2
2669;0,648570605;-0,367316063;8;2
3945;0,577353628;-0,365766065;15;2
3225;-0,231129636;-0,364108656;0;1
3598;0,358683667;-0,364030773;0;2
1888;-0,439235628;-0,363459194;0;1
1016;1,48560736;-0,362719708;17;1
2521;0,739883527;-0,360747943;30;2
4998;-0,449080233;-0,360742078;0;1
1184;-1,923878883;-0,360681045;0;1
1510;-1,103884728;-0,35961584;0;1
2846;0,789780889;-0,358824732;9;2
1215;1,290590501;-0,358126115;28;1
5158;1,662990288;-0,355726879;11;1
5074;0,968984373;-0,355334831;27;2
1652;-1,156671191;-0,355054573;0;1
3673;0,995369592;-0,354428933;19;1
3306;1,452141063;-0,354219796;28;1
5209;1,78382716;-0,353600712;30;1
5338;0,444169063;-0,353456263;0;2
348;-0,641641225;-0,350692262;0;1
3710;-1,456014395;-0,350258684;0;1
1523;1,163591646;-0,35025547;29;1
4193;1,143886757;-0,34877423;27;1
4576;0,173659598;-0,348530911;0;1
276;-1,76114757;-0,348082593;0;1
5001;-1,110385365;-0,347745968;0;1
3373;1,264354558;-0,347133055;30;1
3505;0,494303579;-0,347053177;0;2
223;0,232454043;-0,346040792;0;2
44;1,266227594;-0,345674636;8;1
5753;-0,646632824;-0,345566755;0;1
2730;0,997432513;-0,343202241;20;1
4458;0,623164953;-0,343058271;29;2
3341;1,676649231;-0,341251504;18;1
2172;-1,657914285;-0,340927349;0;1
1264;1,915933538;-0,340924514;19;1
1321;-0,084213748;-0,34089771;0;1
5418;-1,304891242;-0,340499829;0;1
3587;-0,536404447;-0,338382427;0;1
2613;-0,928187453;-0,338218052;0;1
2947;-0,069243756;-0,336776447;0;1
11;1,729665732;-0,336470696;20;1
266;-0,499272364;-0,336434237;0;1
3655;-1,183418349;-0,336322959;0;1
734;1,446329326;-0,334561526;15;1
4344;-1,34191481;-0,334467187;0;1
2051;0,770377471;-0,332890109;27;2
5652;-1,480581963;-0,3326568;0;1
1404;-0,595319283;-0,331491258;0;1
2886;1,3883033;-0,331106636;15;1
4705;1,74342323;-0,331027213;19;1
4651;-0,233351014;-0,330787843;0;1
3117;-0,440898098;-0,329071966;0;1
1383;-1,20102309;-0,328957891;0;1
3012;0,730821043;-0,328923171;27;2
2849;0,371979429;-0,328882727;0;2
1745;-0,017418352;-0,328841865;0;2
778;-1,205207261;-0,328590593;0;1
3726;-0,030569556;-0,328541593;0;1
5222;1,186480261;-0,328290328;13;1
5495;-0,837981627;-0,328225069;0;1
1031;0,020050222;-0,327069365;0;2
770;-1,405317527;-0,327068494;0;1
1807;1,827501181;-0,325766032;18;1
5815;0,3232874;-0,324002919;0;2
5854;-1,695024466;-0,321514365;0;1
4698;-1,096849586;-0,321160392;0;1
3987;-0,711384376;-0,321125836;0;1
3488;0,786287726;-0,319309112;14;2
774;1,769785331;-0,319024827;9;1
3347;-1,793876263;-0,318916238;0;1
5284;1,711947903;-0,318914978;21;1
4234;2,159660081;-0,315887972;22;1
613;-0,649968505;-0,315651205;0;1
418;-1,337620118;-0,315412161;0;1
127;-1,649886263;-0,314930037;0;1
752;-1,695094236;-0,314870879;0;1
4607;-0,098560703;-0,314227453;0;1
2811;1,821541748;-0,314181648;29;1
4675;-0,962731053;-0,314156254;0;1
1527;-1,64736008;-0,313739947;0;1
2905;-0,591065719;-0,31365741;0;1
3658;0,425196795;-0,313062347;0;2
2233;0,460587584;-0,310881135;0;2
767;0,392432084;-0,310586909;0;2
1183;1,174934529;-0,309461955;18;1
5075;-0,703287724;-0,308734035;0;1
801;-0,484294358;-0,308191466;0;1
1733;1,860700131;-0,307511115;10;1
3354;-1,367512442;-0,307038084;0;1
2660;0,224487827;-0,305462359;0;2
966;-1,072256509;-0,304486642;0;1
4758;-1,375585389;-0,304337725;0;1
1112;1,268198083;-0,303511699;9;1
4660;-0,43959451;-0,302707716;0;1
1761;-1,052410095;-0,301854251;0;1
5116;0,63901334;-0,29944439;8;2
4024;0,495423015;-0,298810928;0;2
204;-1,875833013;-0,298033366;0;1
1634;1,542802702;-0,297453148;22;1
4012;1,742765888;-0,297358824;25;1
1126;-0,296116188;-0,295980501;0;1
4232;-0,899971567;-0,294909392;0;1
4007;-0,496708691;-0,292850113;0;1
4175;1,020640663;-0,292474975;16;1
1618;-0,414405328;-0,291105424;0;1
3727;-0,129154452;-0,289988971;0;1
5388;-1,295303725;-0,289442016;0;1
2003;-0,086706616;-0,289392394;0;1
3399;0,995839528;-0,288841625;16;2
1088;0,395392472;-0,288135066;0;2
5421;0,515680031;-0,287545075;10;2
4155;1,197791581;-0,287372588;15;1
4190;0,947557158;-0,287149558;27;2
2405;-1,954038654;-0,286860768;0;1
2011;1,830076567;-0,286732273;21;1
288;-0,589974928;-0,286428979;0;1
5042;-0,785365183;-0,285957938;0;1
1309;-0,936659666;-0,285405394;0;1
3512;0,484306103;-0,285286576;0;2
157;-1,336316452;-0,28528439;0;1
5165;0,377186803;-0,284853035;0;2
423;-1,526929006;-0,284679931;0;1
1287;-1,269792892;-0,284403889;0;1
1206;1,739871114;-0,284244139;26;1
442;-0,641315135;-0,284206207;0;1
5481;-0,989906483;-0,283324843;0;1
4503;-0,046504074;-0,28274804;0;2
3079;0,997451456;-0,282333133;24;1
5905;-0,623608003;-0,280533709;0;1
2813;-1,068634118;-0,279948631;0;1
805;-1,45884308;-0,27990207;0;1
3716;0,933979949;-0,279581077;12;1
4791;-0,119187722;-0,279325225;0;1
4644;0,371708838;-0,279283185;0;2
1945;2,068303462;-0,278390976;25;1
1628;-1,950251027;-0,278022347;0;1
1868;0,345415145;-0,277096324;0;2
4335;-0,182468178;-0,27635534;0;1
5833;-1,01430658;-0,274596944;0;1
1422;1,819131902;-0,273561186;9;1
2489;1,787622285;-0,272452446;21;1
4631;0,760728648;-0,272365527;12;2
548;0,226060208;-0,272131357;0;2
4712;1,231699882;-0,271654034;26;1
555;1,313458588;-0,271409887;21;1
2355;-1,903159033;-0,271181642;0;1
3560;-0,21187259;-0,269265555;0;1
731;0,140491821;-0,268379651;0;2
2207;0,755246975;-0,267864357;30;2
3836;1,848937253;-0,267099756;19;1
97;1,277781117;-0,266832952;8;1
5731;-0,526626705;-0,266366318;0;1
5679;-0,715437984;-0,265735189;0;1
4792;-1,045169545;-0,265412172;0;1
821;-1,826814432;-0,265166948;0;1
4661;-1,376739146;-0,263783339;0;1
1090;-0,469453038;-0,259472019;0;1
3389;-0,523690792;-0,256567724;0;1
623;-0,390059762;-0,255666226;0;1
4545;0,83346417;-0,255421277;11;2
4532;1,875128925;-0,25512975;28;1
5879;-1,197467862;-0,251789144;0;1
4544;-0,126899696;-0,25133222;0;1
5834;-1,582965641;-0,250476755;0;1
5227;2,024923404;-0,249962123;13;1
3694;2,127100635;-0,249640408;21;1
5311;-0,052488393;-0,248007081;0;1
2370;1,502759212;-0,247830924;19;1
5613;-1,273125908;-0,247313361;0;1
2429;0,536566919;-0,247025337;18;2
626;-0,292909523;-0,24677188;0;1
815;-1,795494903;-0,246500865;0;1
592;-0,549420585;-0,24615221;0;1
4099;0,601238326;-0,245941854;11;2
4343;1,241916696;-0,245757726;9;1
5818;0,227457065;-0,244640821;0;2
3369;-0,326421627;-0,244326363;0;1
3642;0,202154401;-0,242794553;0;2
5453;-1,476181098;-0,242646251;0;1
3097;-1,968270481;-0,24194871;0;1
528;1,981222315;-0,240970491;30;1
2214;-1,928441516;-0,240003814;0;1
795;-0,50695511;-0,239839847;0;1
5709;-1,311163974;-0,239333896;0;1
5192;-1,505038259;-0,238712824;0;1
1911;-1,616912288;-0,237885466;0;1
2966;-1,665154503;-0,236517498;0;1
2691;-0,737098315;-0,235571436;0;1
1584;2,012212539;-0,23469433;20;1
3783;1,776996877;-0,233892227;19;1
3614;-1,257901494;-0,233485198;0;1
2209;-0,420593947;-0,233161295;0;1
3954;0,857375507;-0,233079964;16;2
1040;1,42320513;-0,232289591;30;1
3664;-0,475467813;-0,232154875;0;1
951;1,950777474;-0,232004428;15;1
1378;-1,577400427;-0,231917017;0;1
3298;-1,580386081;-0,229898026;0;1
5339;0,714058675;-0,229879035;19;2
1484;1,806554762;-0,229056279;25;1
2891;1,720108071;-0,228086099;14;1
4564;-1,446523397;-0,228073051;0;1
4863;-0,610361583;-0,227452836;0;1
5114;1,858430892;-0,227204093;18;1
1674;-1,324704821;-0,226352017;0;1
4917;-1,103089051;-0,223689633;0;1
4654;0,615991452;-0,221505272;17;2
5875;-1,358362285;-0,221484608;0;1
3171;-1,5679306;-0,221473186;0;1
1141;-0,813973354;-0,22069021;0;1
4842;0,83118367;-0,219952738;15;2
855;0,975332241;-0,219569005;15;2
4386;0,344915202;-0,218062462;0;2
733;1,564130408;-0,217733301;9;1
4075;1,453161018;-0,216239495;17;1
1236;0,168307422;-0,215883759;0;2
1359;-0,540529517;-0,215376902;0;1
4597;-1,126270795;-0,215041069;0;1
1262;0,008629579;-0,212851108;0;1
4297;0,427160165;-0,212729653;0;2
1186;-0,56195892;-0,212531888;0;1
4296;-0,993012161;-0,212475698;0;1
2858;0,48494113;-0,212115366;0;2
2316;-1,018469717;-0,211241083;0;1
5732;2,102663639;-0,21118198;28;2
4895;1,036333649;-0,210448866;19;1
5819;-0,423614644;-0,210309299;0;1
2469;1,90837243;-0,209907306;30;1
5566;-0,68509764;-0,209885415;0;1
819;-1,63123818;-0,209231875;0;1
3270;-0,081966414;-0,208759117;0;2
1857;1,238346017;-0,207626647;12;1
5440;-0,703600198;-0,207478409;0;1
887;-1,961962727;-0,207234262;0;1
5516;-0,226053247;-0,206607597;0;1
5089;1,389424736;-0,206431069;13;1
78;-2,030245678;-0,205886259;0;1
1757;-0,471908245;-0,205867548;0;1
1626;1,410311514;-0,205247826;14;1
63;-0,741620026;-0,203970609;0;1
4104;-0,915273536;-0,20395583;0;1
5032;1,994563212;-0,202349104;30;1
2114;0,233016572;-0,201500649;0;2
4636;1,143134406;-0,198667392;16;1
2690;-0,500023707;-0,197878968;0;1
